subject,pre,post,delta
pt1,0.642979523905554,0.211382605673181,-0.431596918232373
pt10,0.158719619948943,0.236558940007641,0.07783932005869798
pt101,0.484949884726815,0.724468924059985,0.23951903933316998
pt103,21.0245824557058,22.4409381727188,1.4163557170129977
pt106,0.190521794011891,0.110387598776327,-0.080134195235564
pt11,71.3333170635813,72.5786649001439,1.2453478365626012
pt17,0.0,0.0,0.0
pt18,0.50165261313763,0.926464420008588,0.424811806870958
pt2,0.345007982150322,0.132021313183671,-0.21298666896665103
pt23,0.558509958202586,0.36886188143733,-0.18964807676525597
pt26,0.0,1.27655829650965,1.27655829650965
pt27,1.11999496174348,0.263551889831296,-0.8564430719121838
pt28,0.650287877949664,0.508260143344449,-0.142027734605215
pt3,0.0368691829572236,35.0103295231682,34.97346034021098
pt30,0.0422100837497498,0.431111897373373,0.3889018136236232
pt31,0.217440258053395,0.125752064370788,-0.091688193682607
pt34,1.32360753053156,3.50029946624858,2.17669193571702
pt36,1.39902501750666,1.4992032511077,0.10017823360103995
pt37,54.2013910503811,62.139277558753,7.9378865083719035
pt38,0.120639012347571,0.0440086645827651,-0.0766303477648059
pt4,0.0678414666344696,0.234358090955809,0.1665166243213394
pt44,0.214262890574085,1.85301304285644,1.6387501522823549
pt46,2.04329318834966,1.32553492860258,-0.7177582597470802
pt47,1.85791001712278,7.7586885178264,5.90077850070362
pt48,0.124816650020278,0.443019337495136,0.318202687474858
pt49,0.729780520303011,1.79876275983358,1.068982239530569
pt5,0.096016420731346,0.0393323750557797,-0.0566840456755663
pt52,3.43165775483932,7.44315840683631,4.01150065199699
pt62,0.0,0.127189366619984,0.127189366619984
pt65,0.812792304816279,1.07236021576162,0.25956791094534115
pt67,15.776352191097,6.02990663755556,-9.746445553541442
pt77,1.16061427073531,1.49312830789493,0.33251403715962
pt78,0.0127854187435491,8.04125653531733,8.028471116573781
pt79,0.201620758833973,3.58327160057195,3.3816508417379767
pt8,2.27240635250702,0.405109367683877,-1.867296984823143
pt82,0.882097756210843,0.939843440879618,0.057745684668775055
pt84,0.0,0.1114729274398,0.1114729274398
pt85,0.265646433984266,0.144894128800119,-0.12075230518414701
pt89,60.746257598716,15.8596603150359,-44.8865972836801
pt9,0.105921693276154,0.0711357335934225,-0.0347859596827315
pt92,0.177057904113612,0.0907501851568768,-0.0863077189567352
pt94,0.575447786382954,0.146787132400204,-0.42866065398275
pt98,0.224714723603548,0.206859812836464,-0.01785491076708398
