dataset	unit_kind	unit_id	patient	n_cells	n_malignant	n_epithelial_like	n_tnk	frac_tnk	epi_definition	n_scored_epi	eligible	ici_gallery	TACSTD2_epi_mean	TACSTD2_epi_pctpos	CLDN4_epi_mean	CLDN4_epi_pctpos	EPCAM_epi_mean	EPCAM_epi_pctpos	PTPRC_epi_mean	PTPRC_epi_pctpos
NSCLC_GSE146100	sample	W1	Patient 1	3842	0	112	2890	0.7522123893805309	epithelial_like	112	True	Immunotherapy	1.5247879028320312	82.14285714285714	1.5417461395263672	85.71428571428571	1.5164154767990112	86.60714285714286	0.18408311903476715	21.428571428571427
NSCLC_GSE146100	sample	W2	Patient 1	3523	0	211	2314	0.6568265682656826	epithelial_like	211	True	Immunotherapy	1.4655603170394897	84.36018957345972	1.4367027282714844	89.0995260663507	1.4004271030426025	88.15165876777252	0.13665077090263367	17.061611374407583
NSCLC_GSE146100	sample	W3	Patient 1	3631	0	652	1650	0.4544202698980997	epithelial_like	652	True	Immunotherapy	1.8467538356781006	87.26993865030674	1.7135616540908813	86.04294478527608	1.6082179546356201	87.26993865030674	0.20493531227111816	17.33128834355828
NSCLC_GSE117570	sample	P1_Tumor	P1	1824	128	128	577	0.3163377192982456	Malignant	128	True	None	0.6597810983657837	55.46875	0.0	0.0	0.0	0.0	0.06680885702371597	8.59375
NSCLC_GSE117570	sample	P2_Tumor	P2	1297	199	525	52	0.040092521202775636	Malignant	199	True	None	1.389442801475525	85.42713567839196	1.4404772520065308	87.43718592964824	0.6032006144523621	65.82914572864321	0.018652262166142464	4.0201005025125625
NSCLC_GSE117570	sample	P3_Tumor	P3	328	208	209	3	0.009146341463414634	Malignant	208	False	None	1.2649034261703491	85.09615384615384	2.2258706092834473	98.07692307692307	1.2799551486968994	92.3076923076923	0.02080044522881508	3.3653846153846154
NSCLC_GSE117570	sample	P4_Tumor	P4	1423	970	974	8	0.005621925509486999	Malignant	970	False	None	1.049754023551941	80.9278350515464	1.989223599433899	97.52577319587628	1.53587806224823	91.95876288659794	0.012212731875479221	1.6494845360824744
NSCLC_GSE127465	patient	p1	p1	5634	1078	1078	1468	0.26056088036918706	Malignant	1078	True	None	1.0163564682006836	53.246753246753244	0.45251521468162537	32.74582560296846	0.6621630191802979	46.567717996289424	0.11018306016921997	7.050092764378478
NSCLC_GSE127465	patient	p2	p2	336	75	75	99	0.29464285714285715	Malignant	75	True	None	0.010483468882739544	1.3333333333333335	0.6396524906158447	34.66666666666667	0.5527552366256714	37.333333333333336	0.004736090544611216	1.3333333333333335
NSCLC_GSE127465	patient	p3	p3	6524	799	799	1798	0.27559779276517476	Malignant	799	True	None	1.5163187980651855	67.58448060075094	1.1044294834136963	55.319148936170215	1.1566047668457031	60.075093867334175	0.1646611988544464	9.386733416770964
NSCLC_GSE127465	patient	p4	p4	2932	232	232	1970	0.6718963165075034	Malignant	232	True	None	1.679552435874939	74.13793103448276	1.3457804918289185	70.6896551724138	1.7332074642181396	81.46551724137932	0.04495744779706001	3.0172413793103448
NSCLC_GSE127465	patient	p5	p5	2197	790	790	229	0.10423304506144743	Malignant	790	True	None	1.3427822589874268	60.25316455696203	1.3010151386260986	63.41772151898735	0.8456746339797974	44.050632911392405	0.038448940962553024	2.5316455696202533
NSCLC_GSE127465	patient	p6	p6	3069	391	391	778	0.2535027696318019	Malignant	391	True	None	1.187212347984314	65.98465473145781	0.7779611349105835	51.406649616368284	0.7746546864509583	51.91815856777494	0.05141828581690788	3.580562659846547
NSCLC_GSE127465	patient	p7	p7	3307	630	630	329	0.09948593891744784	Malignant	630	True	None	0.9550907015800476	51.746031746031754	0.8235909342765808	50.95238095238095	0.8339216709136963	51.746031746031754	0.03709489479660988	3.1746031746031744
NSCLC_GSE131907	sample	BRONCHO_11	P1011	3083	0	199	1436	0.4657800843334415	epithelial_like	199	True	None	0.7552030086517334	70.85427135678391	1.411057710647583	81.90954773869346	1.5743420124053955	87.93969849246231	0.05021469667553902	10.552763819095476
NSCLC_GSE131907	sample	EBUS_06	P1006	2251	0	1129	670	0.29764549089293646	epithelial_like	1129	True	None	1.704755425453186	78.03365810451727	1.27877676486969	70.59344552701505	1.8038793802261353	82.81665190434012	0.032558515667915344	3.277236492471213
NSCLC_GSE131907	sample	EBUS_10	P1010	4949	0	371	2734	0.5524348353202667	epithelial_like	371	True	None	1.1876546144485474	79.24528301886792	1.3282955884933472	84.63611859838275	1.7628382444381714	89.4878706199461	0.051317159086465836	11.320754716981133
NSCLC_GSE131907	sample	EBUS_12	P1012	3078	0	253	351	0.11403508771929824	epithelial_like	253	True	None	2.327274799346924	94.0711462450593	1.3516002893447876	88.14229249011858	2.0892043113708496	94.86166007905138	0.02643328532576561	11.462450592885375
NSCLC_GSE131907	sample	EBUS_13	P1013	3492	0	4	1798	0.5148911798396334	epithelial_like	4	False	None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NSCLC_GSE131907	sample	EBUS_15	P1015	1064	0	244	471	0.4426691729323308	epithelial_like	244	True	None	1.1385771036148071	59.83606557377049	0.8260385394096375	47.950819672131146	1.701827049255371	77.45901639344262	0.036061663180589676	11.065573770491802
NSCLC_GSE131907	sample	EBUS_19	P1019	2060	0	219	1240	0.6019417475728155	epithelial_like	219	True	None	1.6810919046401978	93.15068493150685	1.742480993270874	94.06392694063926	1.4478436708450317	94.06392694063926	0.0631880909204483	13.698630136986301
NSCLC_GSE131907	sample	EFFUSION_06	P1006	4844	0	178	3339	0.6893063583815029	epithelial_like	178	True	None	1.6854968070983887	72.47191011235955	1.1261606216430664	62.92134831460674	1.6970176696777344	80.89887640449437	0.05635470524430275	8.98876404494382
NSCLC_GSE131907	sample	EFFUSION_11	P1011	2888	0	77	1883	0.6520083102493075	epithelial_like	77	True	None	0.8577495217323303	81.81818181818183	1.9225208759307861	93.5064935064935	1.6692978143692017	94.8051948051948	0.046304382383823395	14.285714285714285
NSCLC_GSE131907	sample	EFFUSION_12	P1012	4173	0	20	1666	0.3992331655883058	epithelial_like	20	True	None	2.0823159217834473	95.0	1.612905502319336	90.0	1.9456449747085571	95.0	0.06704957783222198	40.0
NSCLC_GSE131907	sample	EFFUSION_13	P1013	4431	0	0	2028	0.45768449559918756	epithelial_like	0	False	None								
NSCLC_GSE131907	sample	LN_06	P2006	2888	0	0	2030	0.7029085872576177	epithelial_like	0	False	None								
NSCLC_GSE131907	sample	LN_07	P2007	5048	0	0	3985	0.7894215530903328	epithelial_like	0	False	None								
NSCLC_GSE131907	sample	LN_08	P2008	4097	0	0	2500	0.61020258725897	epithelial_like	0	False	None								
NSCLC_GSE131907	sample	LN_11	P2011	3610	0	3	1992	0.5518005540166205	epithelial_like	3	False	None	0.0	0.0	0.0	0.0	0.0	0.0	0.6386291980743408	66.66666666666666
NSCLC_GSE131907	sample	LN_12	P2012	4420	0	0	1730	0.3914027149321267	epithelial_like	0	False	None								
NSCLC_GSE131907	sample	LUNG_T06	P0006	3388	0	143	1766	0.5212514757969303	epithelial_like	143	True	None	1.680742859840393	85.3146853146853	1.5908172130584717	90.9090909090909	1.426379680633545	83.91608391608392	0.09163057804107666	11.888111888111888
NSCLC_GSE131907	sample	LUNG_T08	P0008	3697	0	41	1911	0.5169055991344333	epithelial_like	41	True	None	1.7936700582504272	85.36585365853658	1.5293420553207397	85.36585365853658	1.2412275075912476	90.2439024390244	0.18425436317920685	21.951219512195124
NSCLC_GSE131907	sample	LUNG_T09	P0009	3767	0	118	1854	0.49216883461640565	epithelial_like	118	True	None	1.005309820175171	77.96610169491525	0.9100779294967651	77.96610169491525	0.8738169074058533	77.96610169491525	0.0582638643682003	11.864406779661017
NSCLC_GSE131907	sample	LUNG_T18	P0018	3651	0	1014	1286	0.35223226513284034	epithelial_like	1014	True	None	1.6785274744033813	88.56015779092702	1.809541940689087	92.1104536489152	1.2328166961669922	85.99605522682445	0.0342840850353241	4.339250493096647
NSCLC_GSE131907	sample	LUNG_T19	P0019	4311	0	315	1758	0.4077940153096729	epithelial_like	315	True	None	1.0048344135284424	71.74603174603175	1.2527735233306885	80.95238095238095	1.1017818450927734	80.31746031746032	0.07122465968132019	8.571428571428571
NSCLC_GSE131907	sample	LUNG_T20	P0020	3971	0	522	2340	0.5892722236212541	epithelial_like	522	True	None	1.9738715887069702	90.03831417624522	1.7475374937057495	89.65517241379311	1.319374680519104	83.71647509578544	0.06131063401699066	9.003831417624522
NSCLC_GSE131907	sample	LUNG_T25	P0025	4268	0	225	1995	0.46743205248359887	epithelial_like	225	True	None	1.5691934823989868	83.55555555555556	1.3855844736099243	80.0	1.2717714309692383	79.11111111111111	0.03943544253706932	4.888888888888889
NSCLC_GSE131907	sample	LUNG_T28	P0028	4571	0	1223	1792	0.39203675344563554	epithelial_like	1223	True	None	1.7130906581878662	90.26982829108749	1.8431215286254883	92.23221586263287	1.643585205078125	91.41455437448897	0.03163141384720802	4.497138184791496
NSCLC_GSE131907	sample	LUNG_T30	P0030	4008	0	874	1438	0.3587824351297405	epithelial_like	874	True	None	1.4576528072357178	76.43020594965675	1.0417847633361816	63.50114416475973	1.0885112285614014	70.36613272311213	0.049309853464365005	4.576659038901601
NSCLC_GSE131907	sample	LUNG_T31	P0031	5321	0	276	3589	0.674497274948318	epithelial_like	276	True	None	1.2588971853256226	74.27536231884058	1.082710862159729	68.47826086956522	1.2549717426300049	74.63768115942028	0.0859178826212883	9.057971014492754
NSCLC_GSE131907	sample	LUNG_T34	P0034	3241	0	2460	374	0.11539648256710892	epithelial_like	2460	True	None	1.6271259784698486	89.8780487804878	1.5888184309005737	91.82926829268293	1.3258721828460693	89.47154471544717	0.01351687591522932	1.5040650406504066
NSCLC_GSE131907	sample	NS_02	P3002	2278	0	186	965	0.4236172080772608	epithelial_like	186	True	None	0.010563968680799007	1.0752688172043012	0.8165908455848694	57.52688172043011	0.7794808149337769	65.05376344086021	0.05530928075313568	6.989247311827956
NSCLC_GSE131907	sample	NS_03	P3003	2959	0	2702	150	0.05069280162216965	epithelial_like	2702	True	None	0.6396474242210388	63.76757957068838	2.0057249069213867	93.44929681717247	2.049839496612549	95.78090303478905	0.0033248672261834145	0.5551443375277573
NSCLC_GSE131907	sample	NS_04	P3004	1882	0	1217	119	0.06323060573857599	epithelial_like	1217	True	None	0.6578410863876343	72.3911257189811	1.3632588386535645	89.89317995069844	1.9348934888839722	93.4264585045193	0.007838248275220394	1.725554642563681
NSCLC_GSE131907	sample	NS_06	P3006	1013	0	72	314	0.3099703849950642	epithelial_like	72	True	None	1.4142409563064575	73.61111111111111	1.2428842782974243	63.888888888888886	1.2968907356262207	72.22222222222221	0.05519914627075195	11.11111111111111
NSCLC_GSE131907	sample	NS_07	P3007	5626	0	5202	13	0.002310700319943121	epithelial_like	5202	False	None	1.0429582595825195	72.14532871972318	1.7200607061386108	88.85044213763938	1.4179552793502808	83.27566320645904	0.03724297136068344	1.8838908112264514
NSCLC_GSE131907	sample	NS_12	P3012	3161	0	2811	4	0.0012654223347042075	epithelial_like	2811	False	None	0.8714877367019653	66.70224119530415	1.682226300239563	85.98363571682675	1.7461018562316895	85.37886872998934	0.006889463867992163	0.39131981501245106
NSCLC_GSE131907	sample	NS_13	P3013	4486	0	1368	1891	0.42153366027641553	epithelial_like	1368	True	None	0.9608504176139832	61.40350877192983	1.2461180686950684	71.78362573099415	1.1434845924377441	64.76608187134502	0.03755819797515869	3.070175438596491
NSCLC_GSE131907	sample	NS_16	P3016	1219	0	76	379	0.31091058244462677	epithelial_like	76	True	None	0.08466089516878128	11.842105263157894	0.07143967598676682	10.526315789473683	0.9927074909210205	67.10526315789474	0.003009820356965065	1.3157894736842104
NSCLC_GSE131907	sample	NS_17	P3017	2385	0	1560	5	0.0020964360587002098	epithelial_like	1560	False	None	0.7505677938461304	52.5	1.6834601163864136	72.3076923076923	1.7744077444076538	75.44871794871794	0.2859543263912201	14.23076923076923
NSCLC_GSE131907	sample	NS_19	P3019	3240	0	755	341	0.10524691358024692	epithelial_like	755	True	None	1.1279717683792114	68.47682119205298	1.008130669593811	66.49006622516556	1.4311368465423584	79.60264900662251	0.02415967360138893	4.105960264900662
NSCLC_GSE148071	sample	GSM4453576	P1	5302	3900	3906	59	0.011127876273104489	Malignant	3900	True	None	0.8979891538619995	63.43589743589744	1.2270216941833496	74.64102564102564	1.1305444240570068	74.74358974358975	0.08664064109325409	8.282051282051283
NSCLC_GSE148071	sample	GSM4453577	P2	305	272	281	11	0.036065573770491806	Malignant	272	False	None	0.7584999799728394	61.76470588235294	2.0584166049957275	95.58823529411765	1.2389012575149536	84.55882352941177	0.004317424725741148	0.7352941176470588
NSCLC_GSE148071	sample	GSM4453578	P3	7588	7447	7449	13	0.001713231418028466	Malignant	7447	False	None	1.291896939277649	61.5147039076138	0.9968166947364807	52.02094803276487	1.5363044738769531	75.72176715455889	0.004866586532443762	0.48341614072780986
NSCLC_GSE148071	sample	GSM4453579	P4	4360	789	793	325	0.07454128440366972	Malignant	789	True	None	1.871756911277771	87.45247148288973	0.28260937333106995	18.75792141951838	0.28800278902053833	27.249683143219265	0.125655397772789	10.899873257287707
NSCLC_GSE148071	sample	GSM4453580	P5	2353	1	1701	22	0.009349766255843604	epithelial_like	1701	True	None	0.6535195112228394	53.55673133450911	1.0204477310180664	69.54732510288066	0.9203978180885315	66.54908877131099	0.06325981020927429	5.349794238683128
NSCLC_GSE148071	sample	GSM4453581	P6	2752	1726	2242	58	0.021075581395348836	Malignant	1726	True	None	1.9345592260360718	84.41483198146003	2.0195930004119873	77.86790266512168	0.3868299424648285	29.54808806488992	0.07672916352748871	6.60486674391657
