Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR20029125,2023-04-19 10:58:27,2022-07-07 19:48:12,44062012,2247162612,0,51,436,GRCH38,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR020/20029/SRR20029125/SRR20029125.lite.1,SRX16067603,GSM6310640,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP385386,PRJNA856719,3,856719,SRS13745059,SAMN29585388,simple,9606,Homo sapiens,GSM6310640,,,,,,,no,,,,,FUKUSHIMA MEDICAL UNIVERSITY,SRA1451039,,public,332AF57F7C26F3B83AE3292EE8857489,482BA626074D04CBD56E726904658465
SRR20029124,2023-04-19 10:58:28,2022-07-07 19:48:59,45214824,2305956024,0,51,448,GRCH38,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR020/20029/SRR20029124/SRR20029124.lite.1,SRX16067604,GSM6310641,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP385386,PRJNA856719,3,856719,SRS13745060,SAMN29585387,simple,9606,Homo sapiens,GSM6310641,,,,,,,no,,,,,FUKUSHIMA MEDICAL UNIVERSITY,SRA1451039,,public,F778192473492763E5D4C9184DFD8A9D,39312C5448BA394242BE8ADCEA238121
SRR20029123,2023-04-19 10:58:28,2022-07-07 19:49:06,44424212,2265634812,0,51,432,GRCH38,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20029/SRR20029123/SRR20029123.lite.1,SRX16067605,GSM6310642,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP385386,PRJNA856719,3,856719,SRS13745061,SAMN29585386,simple,9606,Homo sapiens,GSM6310642,,,,,,,no,,,,,FUKUSHIMA MEDICAL UNIVERSITY,SRA1451039,,public,A0B47774D3F378E0742C0C0D9B9A8814,3ED657681279DA234AE1D3E659CC0587
SRR20029122,2023-04-19 10:58:28,2022-07-07 19:48:03,44387540,2263764540,0,51,436,GRCH38,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR020/20029/SRR20029122/SRR20029122.lite.1,SRX16067606,GSM6310643,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP385386,PRJNA856719,3,856719,SRS13745062,SAMN29585385,simple,9606,Homo sapiens,GSM6310643,,,,,,,no,,,,,FUKUSHIMA MEDICAL UNIVERSITY,SRA1451039,,public,BCC25F2898D8D0B78240D94892B0A5FA,AAEADC24EF83F07A654FBB9D881066FD
SRR20029121,2023-04-19 10:58:28,2022-07-07 19:48:12,46699152,2381656752,0,51,482,GRCH38,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20029/SRR20029121/SRR20029121.lite.1,SRX16067607,GSM6310644,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP385386,PRJNA856719,3,856719,SRS13745063,SAMN29585384,simple,9606,Homo sapiens,GSM6310644,,,,,,,no,,,,,FUKUSHIMA MEDICAL UNIVERSITY,SRA1451039,,public,AF3A7F59B86D50142EE9C7FED07329DB,2078F1349956F2096EB2250AA9648FE5
SRR20029120,2023-04-19 10:58:28,2022-07-07 19:48:11,45458325,2318374575,0,51,465,GRCH38,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR020/20029/SRR20029120/SRR20029120.lite.1,SRX16067608,GSM6310645,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP385386,PRJNA856719,3,856719,SRS13745064,SAMN29585383,simple,9606,Homo sapiens,GSM6310645,,,,,,,no,,,,,FUKUSHIMA MEDICAL UNIVERSITY,SRA1451039,,public,C70727CB75608B37AF26ABD92DEC6A41,A94313466CAC2B0DDEF1EE959DC5787A
SRR20029119,2023-04-19 10:58:28,2022-07-07 19:48:11,47026612,2398357212,0,51,442,GRCH38,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20029/SRR20029119/SRR20029119.lite.1,SRX16067609,GSM6310646,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP385386,PRJNA856719,3,856719,SRS13745065,SAMN29585382,simple,9606,Homo sapiens,GSM6310646,,,,,,,no,,,,,FUKUSHIMA MEDICAL UNIVERSITY,SRA1451039,,public,B7B226B83474F4B5C7F5228B4CE29295,B7DF2A96CA08FC900D5C164A1446267F
SRR20029118,2023-04-19 10:58:28,2022-07-07 19:48:14,44087640,2248469640,0,51,416,GRCH38,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20029/SRR20029118/SRR20029118.lite.1,SRX16067610,GSM6310647,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP385386,PRJNA856719,3,856719,SRS13745066,SAMN29585381,simple,9606,Homo sapiens,GSM6310647,,,,,,,no,,,,,FUKUSHIMA MEDICAL UNIVERSITY,SRA1451039,,public,65EBCC6A57D6DC71E7C7DAAA620810D2,40838077EA6E8DF08BADA3B36CFAC270
